user_id,age,num_flights,num_hotels,total_spent,avg_loyalty_score,page_click_rate,days_since_last_booking,discount_responsiveness,avg_trip_duration_days,avg_flight_distance,RFM_Score,RFM_Category,LTV,LTV_Category,DBSCAN_Cluster
494441,46.0,0,0,0.0,0.0,233,,2,,0.0,4,Medium RFM,0.0,Low LTV,
494463,36.0,4,2,1204.06,0.75,101,855.0,2,4.25,637.1439995161888,5,Medium RFM,1204.06,Low LTV,
494484,19.0,1,3,6080.62,0.5,170,997.0,3,3.0,313.86772800420067,8,High RFM,6080.62,High LTV,
494590,29.0,3,4,5575.74,0.875,120,927.0,5,5.0,589.8584285935452,9,High RFM,5575.74,High LTV,
494630,19.0,0,1,192.0,0.1111111111111111,128,,2,,0.0,3,Low RFM,192.0,Low LTV,
494680,29.0,3,4,2707.26,0.875,119,927.0,1,3.0,779.0263520255052,7,High RFM,2707.26,Medium LTV,
494704,44.0,5,6,3586.88,1.375,203,858.0,1,3.6,1048.3918894778255,7,High RFM,3586.88,High LTV,
494985,50.0,6,5,5503.71,1.375,176,811.0,0,4.75,1646.8631241891908,9,High RFM,5503.71,High LTV,
495029,46.0,4,5,2617.14,0.8888888888888888,250,811.0,4,3.25,734.3754991465162,8,High RFM,2617.14,Medium LTV,
495042,49.0,4,5,5031.360000000001,1.125,201,818.0,3,2.75,1525.6609099950517,8,High RFM,5031.360000000001,High LTV,
495080,35.0,1,1,613.01,0.25,136,919.0,3,2.0,151.8030831763104,3,Low RFM,613.01,Low LTV,
495272,34.0,2,3,2380.81,0.5555555555555556,109,920.0,5,6.0,398.2180097387911,6,Medium RFM,2380.81,Medium LTV,
495273,32.0,4,6,9219.369999999999,1.25,218,883.0,3,4.0,1143.58603983001,7,High RFM,9219.369999999999,High LTV,
495386,56.0,3,2,2170.14,0.625,119,941.0,4,3.3333333333333335,736.6589507899745,5,Medium RFM,2170.14,Medium LTV,
495482,37.0,4,4,5320.12,0.8888888888888888,253,862.0,2,4.25,862.6037311760194,7,High RFM,5320.12,High LTV,
495592,56.0,0,0,0.0,0.0,139,,3,,0.0,4,Medium RFM,0.0,Low LTV,
495603,30.0,4,4,5586.55,1.0,145,616.0,2,6.5,840.1810903705198,8,High RFM,5586.55,High LTV,
495727,49.0,6,6,5864.17,1.5,187,809.0,1,4.4,1613.7115043592235,9,High RFM,5864.17,High LTV,
496016,44.0,4,4,2525.96,1.0,208,906.0,5,3.0,628.1478096806655,6,Medium RFM,2525.96,Medium LTV,
496074,30.0,0,0,0.0,0.0,82,,3,,0.0,4,Medium RFM,0.0,Low LTV,
496273,56.0,3,3,2777.57,0.6666666666666666,142,936.0,6,3.3333333333333335,942.5305212337096,7,High RFM,2777.57,Medium LTV,
496286,41.0,3,2,2968.37,0.625,195,854.0,0,3.0,983.5711913060527,6,Medium RFM,2968.37,Medium LTV,
496332,47.0,4,4,5031.27,1.0,147,822.0,2,5.75,955.2165785418206,8,High RFM,5031.27,High LTV,
496382,44.0,4,2,2606.23,0.75,130,821.0,4,5.0,643.4762372723761,7,High RFM,2606.23,Medium LTV,
496408,45.0,6,5,3656.51,1.0,431,926.0,3,3.6,1368.4664561261352,9,High RFM,3656.51,High LTV,
496566,48.0,3,2,5534.79,0.625,126,875.0,2,5.333333333333333,873.636250003829,7,High RFM,5534.79,High LTV,
496899,24.0,3,3,2327.11,0.625,217,900.0,3,3.6666666666666665,638.3459692663753,5,Medium RFM,2327.11,Medium LTV,
496972,35.0,3,1,1372.93,0.4444444444444444,111,891.0,2,3.3333333333333335,569.3676912935427,4,Medium RFM,1372.93,Low LTV,
497042,57.0,4,4,2923.82,1.0,201,833.0,3,4.666666666666667,1660.1778628628654,7,High RFM,2923.82,Medium LTV,
497077,44.0,5,6,11603.71,1.125,558,616.0,4,9.75,3291.6661941713382,8,High RFM,11603.71,High LTV,
497108,49.0,3,3,921.66,0.75,104,881.0,1,2.0,435.0760127706868,4,Medium RFM,921.66,Low LTV,
497225,49.0,5,5,4692.02,1.25,136,892.0,2,5.0,1182.3529123576636,7,High RFM,4692.02,High LTV,
497475,48.0,4,1,5990.719999999999,0.625,95,722.0,2,4.25,2289.5925427023626,7,High RFM,5990.719999999999,High LTV,
497615,47.0,2,3,3938.2799999999997,0.625,137,841.0,4,6.5,475.3241034188797,8,High RFM,3938.2799999999997,High LTV,
497678,44.0,2,2,1314.98,0.4444444444444444,151,865.0,2,3.5,464.37654919958396,4,Medium RFM,1314.98,Low LTV,
497680,42.0,2,3,1425.69,0.625,111,919.0,3,3.0,514.8761547204159,4,Medium RFM,1425.69,Low LTV,
497829,57.0,2,2,1696.95,0.5,152,927.0,4,2.5,801.2546869245211,4,Medium RFM,1696.95,Medium LTV,
497915,40.0,4,4,3308.58,1.0,130,843.0,2,3.25,870.9858371772559,7,High RFM,3308.58,High LTV,
498154,46.0,2,2,1069.29,0.5,84,851.0,1,2.5,562.442737400242,3,Low RFM,1069.29,Low LTV,
498199,47.0,2,3,1638.7199999999998,0.625,122,841.0,3,4.0,361.90210807048766,6,Medium RFM,1638.7199999999998,Medium LTV,
498287,43.0,5,5,3770.6900000000005,1.25,170,838.0,1,2.2,1235.563828114883,8,High RFM,3770.6900000000005,High LTV,
498298,19.0,1,3,3618.05,0.5,130,986.0,1,3.0,208.55550991341144,8,High RFM,3618.05,High LTV,
498357,46.0,4,5,5809.969999999999,1.125,148,895.0,4,3.5,1368.082425943085,8,High RFM,5809.969999999999,High LTV,
498363,50.0,2,2,880.06,0.5,109,912.0,4,2.0,276.4952234041521,3,Low RFM,880.06,Low LTV,
498500,51.0,3,4,3682.3999999999996,0.75,327,890.0,3,3.3333333333333335,873.297142199086,8,High RFM,3682.3999999999996,High LTV,
498574,39.0,3,3,2859.96,0.75,116,836.0,2,4.0,435.08449635180796,6,Medium RFM,2859.96,Medium LTV,
498607,44.0,2,2,1424.56,0.5,139,944.0,3,2.0,554.7833539118963,5,Medium RFM,1424.56,Low LTV,
498665,38.0,7,7,4019.54,1.625,265,848.0,3,2.8333333333333335,1445.8729026599274,8,High RFM,4019.54,High LTV,
498857,39.0,3,2,1729.4,0.625,134,857.0,2,5.0,778.1915602091409,5,Medium RFM,1729.4,Medium LTV,
498931,60.0,2,2,2956.3,0.5,82,979.0,3,6.5,196.82638152107256,6,Medium RFM,2956.3,Medium LTV,
499028,38.0,3,3,1543.31,0.75,116,820.0,0,4.333333333333333,282.80542679306836,6,Medium RFM,1543.31,Medium LTV,
499038,32.0,3,3,3595.5,0.75,128,919.0,1,4.333333333333333,839.5239028506285,9,High RFM,3595.5,High LTV,
499252,41.0,1,1,996.21,0.25,154,949.0,3,8.0,148.47003780575184,3,Low RFM,996.21,Low LTV,
499313,47.0,1,1,800.12,0.25,110,964.0,2,9.0,66.04413035493624,4,Medium RFM,800.12,Low LTV,
499366,49.0,4,3,4483.83,0.875,145,854.0,1,3.25,964.4256213085736,8,High RFM,4483.83,High LTV,
499375,44.0,5,5,4366.13,1.25,152,805.0,2,3.2,1447.8945289737346,9,High RFM,4366.13,High LTV,
499379,67.0,1,2,1219.23,0.3333333333333333,137,841.0,4,1.0,316.76249513907084,3,Low RFM,1219.23,Low LTV,
499461,52.0,2,2,1412.46,0.5,130,854.0,1,3.0,218.8505311537051,4,Medium RFM,1412.46,Low LTV,
499475,39.0,3,3,1619.8200000000002,0.75,125,951.0,2,3.0,405.07738272132997,7,High RFM,1619.8200000000002,Medium LTV,
499633,32.0,4,3,2338.59,0.875,165,802.0,3,4.0,885.1702863280211,8,High RFM,2338.59,Medium LTV,
499634,36.0,1,1,341.83000000000004,0.2222222222222222,127,800.0,1,3.0,110.78575073170492,5,Medium RFM,341.83000000000004,Low LTV,
499659,59.0,0,1,1272.0,0.125,249,,2,,0.0,5,Medium RFM,1272.0,Low LTV,
499669,33.0,1,1,740.98,0.2,79,991.0,3,,190.99804617140498,4,Medium RFM,740.98,Low LTV,
499751,54.0,3,4,4873.93,0.7777777777777778,184,802.0,0,2.0,880.3942640542365,9,High RFM,4873.93,High LTV,
499760,51.0,0,0,0.0,0.0,46,,2,,0.0,3,Low RFM,0.0,Low LTV,
499780,38.0,0,0,0.0,0.0,348,,1,,0.0,4,Medium RFM,0.0,Low LTV,
499810,47.0,2,3,3483.96,0.5555555555555556,117,896.0,1,3.5,443.97717645281296,7,High RFM,3483.96,High LTV,
499847,51.0,3,3,2712.2799999999997,0.6666666666666666,208,903.0,2,4.333333333333333,555.8732563634159,6,Medium RFM,2712.2799999999997,Medium LTV,
499969,27.0,0,1,351.0,0.125,103,,2,,0.0,4,Medium RFM,351.0,Low LTV,
499979,51.0,5,4,4632.25,0.9,188,820.0,2,3.0,1426.7409639152543,8,High RFM,4632.25,High LTV,
499990,38.0,4,3,5525.88,0.75,355,869.0,3,3.75,1525.5299782066434,6,Medium RFM,5525.88,High LTV,
500078,48.0,2,2,856.7800000000001,0.5,130,847.0,0,5.0,230.12562075965053,3,Low RFM,856.7800000000001,Low LTV,
500196,53.0,2,2,1666.1699999999998,0.5,127,954.0,2,3.0,601.9217495911178,5,Medium RFM,1666.1699999999998,Medium LTV,
500243,26.0,1,1,384.6,0.2222222222222222,94,806.0,3,3.0,104.87572642132585,5,Medium RFM,384.6,Low LTV,
500257,46.0,2,2,1117.5900000000001,0.5,65,820.0,1,3.0,510.19028868758966,4,Medium RFM,1117.5900000000001,Low LTV,
500288,19.0,0,0,0.0,0.0,71,,1,,0.0,3,Low RFM,0.0,Low LTV,
500299,20.0,0,1,360.0,0.125,75,,0,,0.0,3,Low RFM,360.0,Low LTV,
500493,43.0,2,2,4490.1,0.5,91,901.0,1,2.0,491.6664246335592,6,Medium RFM,4490.1,High LTV,
500532,38.0,0,1,566.0,0.125,94,,2,,0.0,4,Medium RFM,566.0,Low LTV,
500646,49.0,1,3,3269.25,0.5,102,826.0,5,3.0,179.53858192207446,7,High RFM,3269.25,High LTV,
500745,30.0,2,3,2782.31,0.625,144,894.0,2,4.5,623.7432395312122,6,Medium RFM,2782.31,Medium LTV,
500773,28.0,3,4,5512.4,0.875,198,847.0,4,4.666666666666667,672.0241029376974,9,High RFM,5512.4,High LTV,
500791,74.0,0,1,900.0,0.125,183,,3,,0.0,4,Medium RFM,900.0,Low LTV,
500828,47.0,3,2,1745.51,0.625,93,849.0,2,3.0,865.610024384499,7,High RFM,1745.51,Medium LTV,
500972,43.0,3,3,3081.17,0.75,91,855.0,3,3.0,863.8464696946583,6,Medium RFM,3081.17,Medium LTV,
500974,43.0,5,6,4679.95,1.375,155,823.0,1,3.4,1928.8313328287338,8,High RFM,4679.95,High LTV,
501087,58.0,2,2,1921.27,0.5,117,903.0,5,3.5,504.1900887109051,6,Medium RFM,1921.27,Medium LTV,
501125,47.0,2,2,1704.0,0.5,102,948.0,0,6.0,282.5062102398259,5,Medium RFM,1704.0,Medium LTV,
501184,57.0,3,4,7013.1900000000005,0.875,262,915.0,2,7.666666666666667,1251.3256703967504,8,High RFM,7013.1900000000005,High LTV,
501322,55.0,3,4,4224.71,0.7777777777777778,166,865.0,5,2.6666666666666665,1182.2436225272274,8,High RFM,4224.71,High LTV,
501344,51.0,1,0,95.59,0.125,66,960.0,2,1.0,70.21168854401179,5,Medium RFM,95.59,Low LTV,
501436,32.0,5,4,14442.919999999998,1.0,366,712.0,2,7.6,1000.2767889581492,7,High RFM,14442.919999999998,High LTV,
501512,36.0,2,2,951.95,0.5,89,867.0,5,4.0,566.3666653867755,3,Low RFM,951.95,Low LTV,
501708,25.0,2,1,4156.46,0.25,273,712.0,5,14.0,3114.4071742143583,5,Medium RFM,4156.46,High LTV,
501735,35.0,3,3,1227.08,0.75,125,874.0,2,2.3333333333333335,654.6148671982876,6,Medium RFM,1227.08,Low LTV,
501764,49.0,2,2,1702.3700000000001,0.5,89,859.0,3,4.0,411.46429832777307,4,Medium RFM,1702.3700000000001,Medium LTV,
501780,19.0,0,0,0.0,0.0,172,,1,,0.0,5,Medium RFM,0.0,Low LTV,
501794,44.0,4,4,2863.45,1.0,134,858.0,1,5.25,543.1647463563213,6,Medium RFM,2863.45,Medium LTV,
501817,51.0,3,3,3119.68,0.6666666666666666,152,855.0,0,3.5,421.17334039616225,5,Medium RFM,3119.68,Medium LTV,
501830,35.0,1,2,2414.9700000000003,0.3333333333333333,78,987.0,2,4.0,253.36314444155494,4,Medium RFM,2414.9700000000003,Medium LTV,
501897,46.0,0,1,936.0,0.125,78,,3,,0.0,4,Medium RFM,936.0,Low LTV,
501947,53.0,5,5,5197.16,0.9,404,874.0,4,1.8,759.6684834335576,9,High RFM,5197.16,High LTV,
502063,51.0,1,1,900.73,0.25,59,837.0,0,6.0,496.77691655152523,4,Medium RFM,900.73,Low LTV,
502145,41.0,4,4,4177.91,0.8,119,866.0,2,3.5,1224.299115584424,7,High RFM,4177.91,High LTV,
502210,44.0,4,5,2595.51,1.0,333,931.0,1,3.25,625.5903559174219,7,High RFM,2595.51,Medium LTV,
502212,26.0,1,1,807.35,0.25,94,869.0,1,3.0,476.2090263081317,4,Medium RFM,807.35,Low LTV,
502353,40.0,4,4,8853.17,1.0,156,922.0,1,4.0,3709.753616266882,9,High RFM,8853.17,High LTV,
502412,57.0,2,3,1708.22,0.625,124,884.0,7,4.0,631.8581539481504,6,Medium RFM,1708.22,Medium LTV,
502435,41.0,2,2,1436.3400000000001,0.5,122,959.0,5,4.5,404.488401789916,5,Medium RFM,1436.3400000000001,Low LTV,
502444,36.0,6,5,2759.6000000000004,1.375,178,799.0,1,3.25,1162.5350236259835,8,High RFM,2759.6000000000004,Medium LTV,
502609,51.0,5,5,2109.39,1.1111111111111112,173,869.0,1,3.4,558.6507272632325,7,High RFM,2109.39,Medium LTV,
502626,39.0,2,2,1332.23,0.5,98,840.0,2,3.5,347.25817661772027,4,Medium RFM,1332.23,Low LTV,
502799,48.0,4,4,2587.24,1.0,189,849.0,3,4.0,698.197601405159,6,Medium RFM,2587.24,Medium LTV,
502819,38.0,0,0,0.0,0.0,262,,1,,0.0,3,Low RFM,0.0,Low LTV,
502826,49.0,3,1,1179.94,0.5,121,835.0,0,3.0,900.1737503465112,5,Medium RFM,1179.94,Low LTV,
502847,52.0,4,5,2753.89,1.125,135,843.0,1,3.0,747.9846747840871,6,Medium RFM,2753.89,Medium LTV,
502850,43.0,0,0,0.0,0.0,76,,4,,0.0,3,Low RFM,0.0,Low LTV,
502875,47.0,3,2,1642.1799999999998,0.625,114,879.0,2,3.6666666666666665,826.7400096564498,5,Medium RFM,1642.1799999999998,Medium LTV,
502995,69.0,0,0,0.0,0.0,88,,3,,0.0,3,Low RFM,0.0,Low LTV,
503042,27.0,1,1,395.51,0.25,104,990.0,3,4.0,122.9370803085484,3,Low RFM,395.51,Low LTV,
503049,73.0,0,0,0.0,0.0,34,,1,,0.0,3,Low RFM,0.0,Low LTV,
503058,27.0,2,3,1643.03,0.5,115,867.0,2,2.0,554.3734495308496,5,Medium RFM,1643.03,Medium LTV,
503126,27.0,0,1,2592.0,0.125,119,,1,,0.0,6,Medium RFM,2592.0,Medium LTV,
503161,48.0,0,0,0.0,0.0,103,,3,,0.0,4,Medium RFM,0.0,Low LTV,
503277,56.0,3,3,2860.4900000000002,0.75,126,843.0,2,6.0,1362.0809559208576,7,High RFM,2860.4900000000002,Medium LTV,
503342,44.0,4,4,3053.39,0.875,309,952.0,4,4.75,635.6266859831578,5,Medium RFM,3053.39,Medium LTV,
503418,41.0,5,5,4311.74,1.1111111111111112,217,891.0,2,4.5,1023.7452385797023,7,High RFM,4311.74,High LTV,
503483,21.0,0,0,0.0,0.0,105,,0,,0.0,3,Low RFM,0.0,Low LTV,
503621,43.0,1,2,2157.13,0.375,162,964.0,0,2.0,305.82280690878514,4,Medium RFM,2157.13,Medium LTV,
503760,40.0,4,5,8798.84,1.125,152,626.0,3,4.0,742.8570729638237,9,High RFM,8798.84,High LTV,
503773,19.0,0,0,0.0,0.0,111,,0,,0.0,4,Medium RFM,0.0,Low LTV,
503918,28.0,0,0,0.0,0.0,81,,4,,0.0,4,Medium RFM,0.0,Low LTV,
503928,47.0,2,2,1901.14,0.5,101,903.0,1,3.5,310.64199262855664,4,Medium RFM,1901.14,Medium LTV,
503945,49.0,3,2,2697.27,0.625,119,852.0,3,2.3333333333333335,1016.5719673510048,5,Medium RFM,2697.27,Medium LTV,
503973,46.0,3,3,1828.49,0.6666666666666666,222,894.0,3,2.6666666666666665,285.4205642061918,6,Medium RFM,1828.49,Medium LTV,
504081,46.0,2,1,1211.18,0.3,137,933.0,3,2.0,551.7757753395247,4,Medium RFM,1211.18,Low LTV,
504133,46.0,3,3,7100.87,0.75,140,824.0,1,9.5,735.7397885724273,7,High RFM,7100.87,High LTV,
504240,46.0,6,5,4419.38,1.375,170,844.0,3,4.833333333333333,1921.560147629507,7,High RFM,4419.38,High LTV,
504299,43.0,3,3,2386.44,0.75,110,838.0,1,3.6666666666666665,1069.39687878885,6,Medium RFM,2386.44,Medium LTV,
504320,32.0,2,2,1121.78,0.5,126,844.0,3,2.5,507.993454902355,3,Low RFM,1121.78,Low LTV,
504371,52.0,5,4,10269.66,1.125,187,503.0,2,5.2,2293.2974638540077,9,High RFM,10269.66,High LTV,
504435,46.0,5,5,4514.36,1.125,251,842.0,6,3.0,1420.2304884710634,8,High RFM,4514.36,High LTV,
504473,34.0,2,2,930.99,0.5,104,939.0,1,3.5,379.21556721303426,4,Medium RFM,930.99,Low LTV,
504579,70.0,0,0,0.0,0.0,79,,1,,0.0,4,Medium RFM,0.0,Low LTV,
504610,64.0,1,1,488.63,0.25,61,988.0,3,3.0,100.05974651015288,3,Low RFM,488.63,Low LTV,
504665,33.0,1,2,1949.28,0.3333333333333333,91,874.0,4,2.0,379.17342737916664,6,Medium RFM,1949.28,Medium LTV,
504669,42.0,2,2,1613.53,0.5,134,843.0,2,3.0,860.9054305334853,6,Medium RFM,1613.53,Medium LTV,
504786,50.0,1,3,2643.1,0.5,134,988.0,4,5.0,172.5013259477105,5,Medium RFM,2643.1,Medium LTV,
504859,28.0,1,2,1894.1100000000001,0.375,84,996.0,3,5.0,170.55488547142235,4,Medium RFM,1894.1100000000001,Medium LTV,
504892,32.0,2,2,4915.0599999999995,0.5,135,881.0,3,5.5,327.1336982662672,7,High RFM,4915.0599999999995,High LTV,
504916,37.0,2,2,1772.0,0.375,247,977.0,4,4.0,649.9261063675413,5,Medium RFM,1772.0,Medium LTV,
504936,59.0,2,3,3889.37,0.5555555555555556,188,847.0,4,3.0,501.65961943521984,8,High RFM,3889.37,High LTV,
504945,45.0,4,4,2732.59,0.8888888888888888,178,807.0,2,3.0,900.2427417431187,8,High RFM,2732.59,Medium LTV,
505062,38.0,3,3,2726.25,0.75,99,813.0,2,4.333333333333333,958.8303951249349,7,High RFM,2726.25,Medium LTV,
505066,26.0,0,1,408.0,0.125,81,,4,,0.0,5,Medium RFM,408.0,Low LTV,
505172,32.0,3,3,19531.32,0.625,322,708.0,4,15.333333333333334,3905.5354397290275,5,Medium RFM,19531.32,High LTV,
505230,62.0,2,3,2035.88,0.625,104,856.0,1,3.5,281.93192831644023,6,Medium RFM,2035.88,Medium LTV,
505285,45.0,4,4,3543.8599999999997,1.0,184,888.0,5,4.75,805.2183948549105,7,High RFM,3543.8599999999997,High LTV,
505289,29.0,3,3,915.48,0.75,122,802.0,2,2.6666666666666665,579.3698501184606,6,Medium RFM,915.48,Low LTV,
505358,39.0,3,3,1747.72,0.75,171,809.0,2,4.333333333333333,464.9021289573014,7,High RFM,1747.72,Medium LTV,
505414,49.0,2,2,2403.25,0.5,100,979.0,2,7.0,502.4033391738917,6,Medium RFM,2403.25,Medium LTV,
505498,38.0,2,1,1166.94,0.375,107,880.0,2,2.0,397.8205366975254,3,Low RFM,1166.94,Low LTV,
505617,49.0,3,3,2505.1800000000003,0.625,246,811.0,4,5.666666666666667,547.825281987005,6,Medium RFM,2505.1800000000003,Medium LTV,
505667,55.0,3,3,2696.94,0.6666666666666666,120,889.0,1,4.333333333333333,598.3572107417403,6,Medium RFM,2696.94,Medium LTV,
505680,49.0,3,4,2363.4300000000003,0.875,124,836.0,0,2.6666666666666665,753.0280946745179,8,High RFM,2363.4300000000003,Medium LTV,
505713,46.0,4,3,1914.35,0.875,113,806.0,1,3.75,741.8125899501754,8,High RFM,1914.35,Medium LTV,
505747,39.0,2,2,1690.2499999999998,0.5,117,917.0,3,4.5,302.7378494052837,5,Medium RFM,1690.2499999999998,Medium LTV,
505771,57.0,5,4,2189.98,1.0,133,900.0,2,1.8,965.3567581347093,6,Medium RFM,2189.98,Medium LTV,
505854,56.0,3,5,5469.950000000001,1.0,152,840.0,3,4.333333333333333,1017.9949541471192,8,High RFM,5469.950000000001,High LTV,
505916,29.0,4,5,9171.880000000001,1.125,192,801.0,3,8.25,1153.7885926229997,9,High RFM,9171.880000000001,High LTV,
505933,49.0,3,3,2801.65,0.625,194,839.0,4,6.0,553.0075241430878,5,Medium RFM,2801.65,Medium LTV,
505941,52.0,2,3,1603.18,0.625,111,971.0,4,4.0,290.98820290995656,6,Medium RFM,1603.18,Medium LTV,
506013,42.0,4,4,2744.6800000000003,1.0,162,860.0,3,2.3333333333333335,1371.4993764969004,6,Medium RFM,2744.6800000000003,Medium LTV,
506130,42.0,4,4,4882.860000000001,0.7272727272727273,168,895.0,3,4.25,1286.9692730321067,8,High RFM,4882.860000000001,High LTV,
506186,27.0,2,2,1430.75,0.5,224,566.0,1,6.5,479.60018429089234,5,Medium RFM,1430.75,Low LTV,
506234,40.0,3,3,2335.56,0.6666666666666666,146,918.0,2,2.3333333333333335,726.7040331772478,6,Medium RFM,2335.56,Medium LTV,
506250,45.0,3,3,931.6,0.75,126,821.0,0,2.3333333333333335,524.4437538474187,5,Medium RFM,931.6,Low LTV,
506347,19.0,0,0,0.0,0.0,49,,2,,0.0,3,Low RFM,0.0,Low LTV,
506427,50.0,5,5,2315.38,1.1111111111111112,199,821.0,2,4.6,488.4186848027991,7,High RFM,2315.38,Medium LTV,
506611,55.0,1,4,2082.21,0.625,116,950.0,1,2.0,96.79664606653856,7,High RFM,2082.21,Medium LTV,
506652,54.0,3,1,730.94,0.5,99,823.0,3,2.6666666666666665,421.76742818952334,5,Medium RFM,730.94,Low LTV,
506675,49.0,3,4,3480.91,0.875,113,917.0,3,5.333333333333333,991.7780980385877,8,High RFM,3480.91,High LTV,
506704,57.0,2,1,1627.38,0.375,136,933.0,2,3.5,950.7084127222312,4,Medium RFM,1627.38,Medium LTV,
506777,61.0,1,1,590.38,0.25,109,981.0,4,3.0,92.00403002646009,4,Medium RFM,590.38,Low LTV,
506807,44.0,4,2,2960.38,0.75,161,833.0,3,2.25,1246.8018325551761,7,High RFM,2960.38,Medium LTV,
506828,29.0,1,1,1274.03,0.25,151,900.0,1,5.0,340.1062583177929,5,Medium RFM,1274.03,Low LTV,
506837,49.0,3,3,7056.38,0.75,109,849.0,3,7.0,599.6812832236175,6,Medium RFM,7056.38,High LTV,
506858,48.0,3,3,1989.42,0.75,103,928.0,2,1.6666666666666667,1025.713077450582,5,Medium RFM,1989.42,Medium LTV,
506990,27.0,0,0,0.0,0.0,99,,3,,0.0,4,Medium RFM,0.0,Low LTV,
507036,37.0,1,2,1076.3400000000001,0.375,145,985.0,0,4.0,136.55032685687607,4,Medium RFM,1076.3400000000001,Low LTV,
507133,28.0,2,3,3725.8,0.625,113,843.0,2,3.0,688.8801729157459,6,Medium RFM,3725.8,High LTV,
507207,19.0,0,2,3204.0,0.25,129,,1,,0.0,6,Medium RFM,3204.0,High LTV,
507273,32.0,4,3,1949.97,0.875,138,847.0,1,2.75,1075.4891459561948,6,Medium RFM,1949.97,Medium LTV,
507376,36.0,1,2,1779.53,0.375,86,878.0,2,2.0,936.0867310964189,6,Medium RFM,1779.53,Medium LTV,
507395,47.0,4,4,2481.89,0.7777777777777778,492,891.0,4,3.5,527.0674611963544,5,Medium RFM,2481.89,Medium LTV,
507431,38.0,3,4,2894.66,0.875,123,808.0,4,3.3333333333333335,1326.8955404093144,8,High RFM,2894.66,Medium LTV,
507435,55.0,4,4,3190.45,1.0,120,805.0,0,3.75,941.5802067307516,9,High RFM,3190.45,High LTV,
507505,51.0,2,2,7620.2,0.4444444444444444,82,916.0,1,7.5,463.6087547062398,7,High RFM,7620.2,High LTV,
507513,19.0,0,0,0.0,0.0,114,,2,,0.0,3,Low RFM,0.0,Low LTV,
507531,26.0,0,1,1742.0,0.1111111111111111,107,,3,,0.0,4,Medium RFM,1742.0,Medium LTV,
507557,60.0,1,2,521.13,0.375,136,940.0,3,,74.70974358993269,3,Low RFM,521.13,Low LTV,
507573,43.0,3,3,1293.51,0.75,102,860.0,2,3.0,594.6116103959994,4,Medium RFM,1293.51,Low LTV,
507617,50.0,2,2,1610.19,0.4444444444444444,127,832.0,3,3.0,345.0551923038857,5,Medium RFM,1610.19,Medium LTV,
507728,39.0,2,2,889.5699999999999,0.5,79,969.0,2,4.0,321.1380775147859,4,Medium RFM,889.5699999999999,Low LTV,
507732,47.0,4,6,3288.56,1.125,263,809.0,3,3.0,718.6626857575765,9,High RFM,3288.56,High LTV,
507753,26.0,1,1,1892.1100000000001,0.25,126,962.0,3,9.0,153.72160450471455,4,Medium RFM,1892.1100000000001,Medium LTV,
507759,50.0,3,3,1467.98,0.75,95,881.0,3,3.3333333333333335,553.0264393282514,5,Medium RFM,1467.98,Low LTV,
507773,41.0,2,3,1738.02,0.625,123,918.0,0,2.5,620.7342497052861,6,Medium RFM,1738.02,Medium LTV,
507805,44.0,6,6,20548.23,1.375,289,678.0,2,10.833333333333334,1935.582219086748,9,High RFM,20548.23,High LTV,
508050,48.0,4,3,4034.27,0.875,135,830.0,4,10.5,789.4539196171997,8,High RFM,4034.27,High LTV,
508096,66.0,2,3,1899.27,0.5555555555555556,108,856.0,1,2.5,656.2022360934853,5,Medium RFM,1899.27,Medium LTV,
508111,41.0,1,1,1610.85,0.125,321,992.0,3,7.0,260.3808171198263,5,Medium RFM,1610.85,Medium LTV,
508144,39.0,3,3,1906.72,0.75,105,808.0,2,3.6666666666666665,672.1169099727896,7,High RFM,1906.72,Medium LTV,
508153,34.0,2,2,2150.9700000000003,0.5,110,886.0,3,3.0,1138.0548157261533,5,Medium RFM,2150.9700000000003,Medium LTV,
508240,30.0,3,3,955.42,0.75,121,858.0,3,4.5,355.9738714953892,5,Medium RFM,955.42,Low LTV,
508360,38.0,2,2,1484.51,0.5,127,878.0,3,3.5,323.1212872361015,5,Medium RFM,1484.51,Low LTV,
508367,49.0,4,3,2097.05,0.7777777777777778,126,857.0,4,2.5,988.3433951189896,7,High RFM,2097.05,Medium LTV,
508497,38.0,1,2,2338.24,0.3333333333333333,154,994.0,0,3.0,215.7903304969257,4,Medium RFM,2338.24,Medium LTV,
508512,69.0,0,1,968.0,0.125,222,,2,,0.0,3,Low RFM,968.0,Low LTV,
508546,30.0,3,2,1318.5,0.625,110,807.0,1,3.3333333333333335,675.0228691459394,6,Medium RFM,1318.5,Low LTV,
508611,23.0,0,0,0.0,0.0,72,,4,,0.0,5,Medium RFM,0.0,Low LTV,
508625,45.0,4,4,7076.219999999999,0.875,378,901.0,2,2.5,1112.4094042843078,8,High RFM,7076.219999999999,High LTV,
508693,56.0,2,3,2406.98,0.625,150,805.0,3,3.0,505.2376454795935,7,High RFM,2406.98,Medium LTV,
508713,19.0,1,1,1030.46,0.25,77,993.0,2,4.0,496.77691655152523,4,Medium RFM,1030.46,Low LTV,
508731,56.0,3,4,7373.3,0.875,150,833.0,3,7.0,574.671699049259,8,High RFM,7373.3,High LTV,
508829,18.0,4,5,10423.84,1.0,312,685.0,4,6.5,4136.300248452711,9,High RFM,10423.84,High LTV,
